input_size,workload,delay_tolerance,v_left,rsu1_left,rsu2_left,rsu3_left,offload
198.515,1171.25,0.796335,112.068,214.734,139.63,369.769,3
652.303,1657.88,0.123154,80.4053,361.752,378.284,53.9692,2
767.97,1401.62,0.927351,19.0833,491.725,120.272,258.815,1
448,576.75,0.266146,5.42045,263.156,57.037,212.308,1
590.939,95.5625,0.968578,77.3447,412.257,211.21,480.923,3
692.788,722.312,0.936607,18.2008,295.752,197.988,291.015,1
571.091,170,0.787353,109.538,425.073,372.272,109.108,1
281.303,332.938,0.891891,109.621,456.569,283.765,170.415,1
954.424,1931.38,0.465197,107.572,388.156,369.358,12.6615,1
830.909,168.562,0.550371,14.3333,237,68.4321,291.369,3
1000.06,380.875,0.92779,99.25,236.853,313.296,338.462,3
989.182,249.875,0.685095,78.1402,437.064,343.938,302.462,1
623.758,1435.69,0.512357,30.4545,238.743,35.6667,323.908,3
549,953.875,0.556413,30.8788,357.688,116.198,38.6769,1
941.273,1578.38,0.888623,35.2083,233.853,133.333,441.415,3
624.667,592.875,0.124995,8.93182,291.385,304.469,311.015,3
144.091,1397.88,0.19866,100.625,265.239,231.741,320.877,3
540.727,1061.94,0.634996,103.856,292.761,209.494,482.477,3
501.091,1630.88,0.331214,119.792,495.642,130.617,11.9538,1
525.364,1393.81,0.108405,50.6212,339.404,100.346,391.892,3
80,967.312,0.796197,84.2235,410.11,191.123,49.0154,1
930.576,1046.56,0.541307,48.4432,379.991,210.988,72.4,1
870.151,1571.12,0.715253,43.6326,310.899,155.383,318.892,3
119.606,954.562,0.842314,107.712,269.78,191.951,288.985,3
942,621.938,0.293475,81.2045,294.651,39.3951,251.831,1
610.727,1639.88,0.404166,33.0152,495.064,230.691,366.477,1
339.788,452,0.788314,56.1364,319.33,267.259,335.892,3
793.697,751.438,0.848933,42.2841,380.064,199.815,365.508,1
257.788,1247.69,0.641231,106.436,459.055,237.951,417.477,1
673.758,1616.25,0.237333,36.1364,389.752,69.6296,44.7538,1
372.394,698.625,0.287597,50.1174,444.908,178.975,333.4,1
946.364,354.812,0.583248,123.932,411.789,371.012,154.662,1
690.818,1426.94,0.710639,43.1515,295.615,218.667,354.077,3
25.6061,2056.19,0.463384,48.2538,330.798,281.84,13.4308,1
873.121,1428.44,0.154659,11.7083,234.073,318.358,429.2,3
104.333,797.438,0.763265,114.375,489.862,213.827,439.092,1
409.121,1126.19,0.16397,92.8826,491.321,254.889,252.785,1
59.6667,626.688,0.750026,25.1439,235.55,404.494,443.231,3
550.697,219.188,0.16213,97.9621,396.404,58.4074,147.354,1
182.727,2054.38,0.812403,89.7462,258.33,368.84,289.215,2
458.879,1544.19,0.737941,108.314,359.798,96.0988,246.677,1
518.091,452.75,0.758953,89.6136,310.862,19.7531,328.292,3
381.061,1276.62,0.253319,93.8068,437.229,397.407,497.754,3
912.03,778.75,0.114612,21.7083,421.064,29.8765,150.954,1
346.545,1120,0.439131,43.2273,283.881,29.8765,473.723,3
441.939,813.688,0.107031,112.587,489.358,221.321,69.7077,1
244.545,1331.06,0.193991,110.231,498.954,166.346,6.04615,1
354.121,582.125,0.282076,103.246,374.33,28.7037,396.385,3
695.758,2037,0.452425,30.0606,250.073,325.605,131.615,2
238.848,383.25,0.240437,38.9356,467.037,226.346,26.2769,1
651.849,364.812,0.237086,41.25,496.734,327.136,322.108,1
506.879,42.1875,0.335115,81.5303,348.734,256.062,378.523,0
70.6667,598.562,0.461708,85.1402,487.367,273.728,61.3385,1
895.394,725.188,0.120627,89.1591,342.128,55.5309,73.3231,1
622.515,308.625,0.999451,13.8598,456.706,180.099,233.538,1
124.697,1446.88,0.994836,80.2159,244.33,319.012,6.66154,2
860,388.625,0.382907,62.1174,302.358,56.716,289.631,1
335,1853.56,0.123374,92.25,351.991,381.42,169.908,2
651.97,1945.31,0.751289,93.2273,252.945,44.0247,265.738,3
571.636,1362.44,0.988244,56.4129,269.413,198.358,313.538,3
390.848,1111.19,0.409879,101.92,221.128,192.852,91.9385,1
822.576,96.8125,0.650075,59.7424,309.477,354.012,421.723,3
838.212,22.125,0.918314,112.034,246.257,295.346,224.4,0
875.758,1937.38,0.665813,2.38636,376.881,96.9259,493.677,3
39.7879,2022.5,0.272436,89.7235,223.147,170.914,71.9846,1
605.697,553.5,0.851515,15.0492,241.752,280.827,136.031,2
125.515,1146.44,0.896011,120.424,419.917,2.87654,266.723,1
851.727,1982.44,0.331489,23.1174,301.789,287.877,486.862,3
566.909,1523.12,0.407242,104.875,380.055,321.099,208.231,1
574.455,1132.5,0.164217,71.0341,427.881,261.568,405.123,1
636.818,977.938,0.176632,91.2083,417.248,12.4198,460.262,3
375.394,594.562,0.485412,41.5417,200.174,153.877,33.0769,1
552.394,1101.88,0.54084,2,292,45.284,421.062,3
122.848,1424.94,0.859398,11.1098,233.872,36.4691,136.492,1
214.97,588.562,0.588769,121.549,481.037,367.765,341.908,1
768.606,1036.94,0.378814,124.341,386.037,58.1481,247.754,1
915.576,1343.69,0.185449,109.182,327.743,92.4321,131.677,1
84.9697,1592.06,0.804025,111.542,254.679,48.1358,148.692,1
975.515,550.375,0.549107,14.0758,288.651,159.062,493.215,3
350.091,539.125,0.281747,63.0492,467.009,383.667,156.046,1
620.939,242,0.14716,64.3182,459.679,384.321,341.569,1
830.576,1509.56,0.734947,101.924,247.385,76.2963,209.785,1
109.848,1423.88,0.226978,99.1667,492.734,202.877,82.8154,1
40.4848,832.75,0.263097,72.2311,283.844,167.84,284.615,3
452.273,2006.25,0.546635,9.78409,301.477,268.235,166.677,1
484.727,167.25,0.844978,111.61,371.248,299.679,108.431,1
672.394,405.688,0.521448,71.3333,353.761,58.6543,458.292,3
154.424,511.938,0.883129,122.33,248.578,187.111,204.031,1
953,1550.25,0.752251,49.4242,348.119,388.123,429.292,3
222.182,1469.25,0.181878,2.55303,323.468,335.222,221.154,2
646.151,520.812,0.350468,59.7424,483.266,304.358,167.969,1
295.909,1984.75,0.398618,17.2462,480.275,378.037,104.246,1
490.636,2004.06,0.325913,77.8636,209.743,105.506,192.215,1
749.606,1857.94,0.659633,67.5038,278.578,300.037,62.9077,2
998.939,1638.25,0.353105,85.197,476.422,361.951,65.1538,1
370.606,249.75,0.180477,92.5076,241.33,90.1235,353.369,3
396.242,1762,0.981213,106.33,452.963,179.654,350.585,1
897.303,721.875,0.382247,114.602,324.798,255.123,366.662,3
955.182,1983.56,0.403836,13.6023,452.716,368.506,346.415,1
729.424,599.688,0.343684,51.6553,380.037,361.333,48.4308,1
298.182,218.5,0.553996,91.9924,233.45,188.617,166.092,1
307.424,819.875,0.580172,41.4394,201.018,53.679,121.569,1
342.606,1954.38,0.839622,5.87879,492.303,215.321,110.477,1
450.152,1765.5,0.890024,36.7652,361.954,125.58,103.031,1
530.939,1712.44,0.58583,15.5417,339.78,400.198,354.677,2
259.97,769.125,0.958965,36.7614,236.193,403.025,164.938,2
77.0909,2048.56,0.199182,99.0795,372.954,205.395,445.954,3
708.212,1844.38,0.263015,85.4318,411.817,106.383,285.692,1
695.939,1294.81,0.519498,82.8712,224.716,2.12346,124.862,1
651.394,76.9375,0.560781,37.4432,485.083,285.63,220.508,1
785.576,1048.31,0.275155,35.7121,208.89,92.5432,461.446,3
327.545,387.875,0.315613,84.2197,348.651,237.901,291.046,1
332.727,1472.94,0.107251,57.9394,447.835,186.642,265.446,1
75.9091,332.875,0.538148,54.2841,465.202,43.7901,473.738,3
560.394,604.062,0.478436,86.0303,488.339,143.42,373.2,1
392.667,745.688,0.590225,94.4811,224.569,322.395,307.077,2
707.061,538.312,0.131614,85.072,308.073,357.975,183.831,2
996,512.875,0.740275,1.36742,396.89,14.2593,122.554,1
781.273,1882.44,0.41507,8.53788,307.367,176.63,55.8,1
47.7879,377.75,0.811332,57.5682,362.385,282.975,69.7846,1
765.212,1630.81,0.538395,21.7992,286.339,3.2963,489.646,3
142.364,731,0.91186,21.8598,339.018,376.543,465.092,3
145.848,422.375,0.775872,120.534,413.743,220.21,113.477,1
364.061,1902.31,0.790457,120.655,491.257,11.9506,438.646,1
163.455,1578.38,0.482528,12.9318,279.284,159.198,33,1
883.424,103.562,0.204456,69.1174,226.578,192.16,425.523,3
740.061,1727.06,0.73827,10.3371,238.22,359.827,430.646,3
387.03,1871.94,0.443883,93.697,385.596,28.2099,434.815,3
435.515,473.312,0.286279,71.6364,238.202,23.6667,504.585,3
894.636,1013.19,0.400375,108.371,208.844,84.6543,146.031,1
330.848,247.812,0.880767,104.326,337.147,182.63,235.046,1
259.121,285.188,0.82273,23.4962,203.211,111.852,328.985,3
326.394,1264.25,0.809903,32.9015,206.532,40.7284,449.323,3
804.273,1340.75,0.248814,70.1818,386.395,65.2593,41.5231,1
670.788,1632.44,0.809848,6.82955,325.642,243.617,177.123,1
494.242,115.188,0.755327,23.0492,222.275,366.148,191.908,2
187,1411.88,0.234834,3.47727,357.505,130.543,370.462,3
54.7879,1289.38,0.714896,52.1477,247.367,190.222,358.523,3
39.1515,172.75,0.499612,67.1326,418.321,295.864,376.677,1
383.697,949.062,0.802542,100.86,277.642,256.741,461.662,3
535.151,1185.25,0.859453,67.0758,430.422,346.79,272.077,1
832.121,224.312,0.440806,24.1023,208.229,4.61728,229.985,3
801.515,1564.94,0.843522,91.7462,264.367,352.358,485.754,3
497.879,1076.38,0.125214,114.394,399.734,78.1235,494.2,3
740.727,1973.69,0.707178,113.72,369.532,320.444,226.2,1
203.152,1961.25,0.319843,29.8295,448.789,8.7284,258.877,1
213.424,869.375,0.718934,42.5606,488.239,129.79,255.892,1
347.394,1880.81,0.66433,95.9167,250.78,397.358,138.738,2
813.667,758.75,0.547349,41.4242,361.541,321.704,435.785,3
251.273,1878,0.982531,16.3674,348.596,292.802,60.5846,1
214.091,1686.81,0.464098,114.447,322.239,110.519,105.215,1
140.303,200.312,0.633485,81.8144,364.963,284.235,304.985,1
337.364,1226.19,0.228214,82.0265,272.018,299.173,289.523,2
462.03,906.75,0.395541,35.7462,328.202,385.296,342.462,2
464.061,774.125,0.967589,68.0909,349.697,177.16,173.154,1
677.182,1423.19,0.724015,66.0379,382.211,395.914,1.30769,2
505.091,558,0.522849,9.91288,284.147,132.704,441.354,3
163.182,1349.69,0.573086,74.2803,383.651,314.802,446.185,3
443.667,1588.44,0.170095,52.2955,438.239,270.012,383.554,1
391.697,71.8125,0.522629,77.7045,288.303,397.914,430.8,0
322.515,1056.56,0.587121,88.4318,335.119,290.802,352.831,3
95.3333,903.562,0.900598,6.05303,424.679,53.8395,427.277,3
682.576,1463.25,0.479232,60.9659,378.541,235.383,3.50769,1
459,1603,0.441383,10.4053,452.413,26.1235,13.0462,1
878.424,1544.38,0.930647,30.3902,454.294,60.7531,372.631,1
135.303,1275.19,0.571191,42.8371,312.284,176.198,109.862,1
141.576,1568.12,0.996155,10.6629,222.587,78.358,227,3
98.4848,1455.62,0.160372,72.1591,462.229,148.654,496.615,3
802.515,1308.19,0.199731,68.5985,500.193,228.691,287.231,1
122.121,669.625,0.234394,66.9583,497.56,87.0741,157.969,1
669.394,741.062,0.655074,66.4318,321.193,215.691,204.938,1
937.364,1219.06,0.782766,118.258,364,186.877,468.492,3
784.273,203.125,0.173418,40.4659,498.642,96.0988,392.169,1
807.515,870.25,0.157598,81.2235,255.523,298.63,122,2
660.697,1864.19,0.57542,98.7841,459.789,110.444,132.908,1
575.939,480.688,0.80224,101.208,399.486,391.049,458.277,3
272.061,1060.44,0.971325,86.197,379.789,159.938,42.6462,1
958.303,238.625,0.299738,38.2538,428.321,255.556,14.1846,1
754.303,63.875,0.226044,9.48864,497.147,143.049,305.938,1
178.152,1218.25,0.283285,24.1742,442.321,70.358,480.631,3
254.273,63.625,0.874505,105.746,316.266,342.728,237.215,0
540.97,1306.69,0.497717,42.1932,456.532,206.123,371.492,1
718.242,1886.88,0.902356,57.4167,403.055,245.901,173.277,1
271.03,159.688,0.653755,18.5758,336.174,273.062,98.2769,1
206.697,1956.5,0.758705,84.6515,460.156,245.432,151.877,1
58.3333,192.5,0.765188,53.9091,220.55,241.358,302.246,3
431.303,1724,0.315558,67.2538,295.826,156.247,417.892,3
639.909,1879.25,0.109696,49.2765,232.991,398.444,501.523,3
128.848,691.062,0.540043,47.4697,379.321,209.333,227.892,1
10.4545,848.375,0.803916,92.6894,378.716,143.333,69.7538,1
988.333,1498.5,0.794906,3.56439,479.917,73.5556,498.862,3
347.788,1429.5,0.833305,116.295,329.908,67.7901,34.1077,1
718.545,1291.69,0.233103,11.2614,297.477,355.296,218.246,2
479.576,892.938,0.527601,65.5871,300.596,42.6049,146.985,1
965.061,1937.81,0.501865,48.3674,280.972,103.259,226.815,1
857.818,2045,0.122578,84.1364,305.624,186.346,305.8,3
691.758,1014.94,0.221815,63.125,229.89,27.4691,258.969,3
839.182,227.062,0.698196,93.2235,208.872,266.42,271.446,3
750.636,245.5,0.957262,58.1023,488.45,105.099,330.985,1
343.061,334.875,0.534358,7.60606,259.817,364.346,205.831,2
184.061,1485.44,0.7425,65.4508,321.605,68.8889,427.969,3
580.242,1713.88,0.974731,90.8939,315.064,378.012,12.2462,2
53.6364,317.5,0.280593,13.5833,386.908,350.432,1.64615,1
36.1515,402.312,0.339015,85.2689,450.101,383.494,503.077,3
304.848,608.375,0.579623,105.833,283.752,242.469,303.969,3
261.485,1874.62,0.774636,94.375,255.899,238.481,345.554,3
496.909,686.062,0.942183,97.5492,499.211,156.951,482.046,1
773.182,1596.75,0.288202,116.42,427.761,45.2222,380.215,1
829.273,1121,0.374035,78.1667,333,292.975,37.7692,1
597.818,273,0.247551,89.2614,333.321,259.63,188.646,1
392.939,1151.5,0.527326,27.5417,219.128,164.222,90.0923,1
654.849,857.875,0.594949,75.1326,277.789,232.654,17.3077,1
993.515,968.812,0.643675,8.4697,327.266,199.815,415.231,3
680.151,962.875,0.461818,88.5379,349.615,38.6667,496,3
565.758,1478.5,0.613544,2.29924,253.899,159.272,330.892,3
775.455,1459.81,0.726212,63.7348,355.872,331.642,150.738,1
413.909,321.688,0.816715,8.33712,404.532,25.3827,399.662,1
290.758,1904.25,0.102994,86.0417,246.22,229.185,289.323,3
367.606,348.062,0.459896,34.6326,256.826,138.506,414.462,3
153.273,1530.62,0.207862,18,424.073,101.728,119.723,1
130.485,653.562,0.177264,104.277,419.202,167.852,219.677,1
357.394,1019.56,0.385461,9.92045,441.936,366.753,249.338,1
770.151,709.25,0.708936,28.9848,367.945,156.012,343.369,1
714.909,1260.94,0.442482,32.9773,289.661,333.617,449.938,3
795.515,2030.75,0.723713,67.0341,280.275,400.432,423.8,3
552.061,457.375,0.176165,48.428,367.385,335.37,258.277,1
629.424,1051.5,0.901175,107.254,349.771,171.852,471.738,3
487.788,127.312,0.339152,68.2008,443.954,270.136,395.923,1
986.212,655.812,0.239174,109.777,289.56,124.16,431.292,3
986.242,872.5,0.230851,106.917,306.303,215.815,471.138,3
25.2121,1268.5,0.702014,65.7614,226.073,304.901,55.8462,2
818.818,516.875,0.156307,25.2689,296.128,286.333,20.6,1
606.515,1003.56,0.774993,96.8258,277.376,238.963,107.354,1
58.0303,58.125,0.34308,9.53409,230.67,133.852,370.369,3
746.061,586.125,0.341267,73.4356,319.523,276.605,341.831,3
808.273,1366.81,0.956685,73.6477,315.193,119.679,258.246,1
440.879,1589.06,0.146171,117.716,241.385,160.099,330.431,3
367.333,25.5625,0.205335,73.2614,439.514,108.605,341.354,0
940.455,1890.56,0.265047,4.6553,387.339,68.358,91.6923,1
804.485,252.562,0.574761,107.667,263.789,336.444,456.938,3
839.545,1471.5,0.63983,68.2879,384.156,93.7654,30.3846,1
853.606,2052.44,0.383044,68.4205,393.963,305.395,223,1
814.667,1976.25,0.900296,13.3258,260.128,174.346,183.354,1
65,1875.81,0.49714,72.3106,438.303,157.333,458.046,3
527.576,870.438,0.735606,100.617,248.908,76.2716,284.508,3
973.273,1986.56,0.700806,40.9735,258.009,74.8765,379,3
511.03,481.812,0.731541,113.943,480.725,236.21,144.831,1
499.636,184.688,0.254939,40.8068,203.294,137.58,155.138,1
503.242,2037.75,0.439158,80,260.147,226.877,347.585,3
36.4242,142,0.541197,17.7273,334.771,228.679,248.523,1
96.4242,890.188,0.790649,10.9583,237.395,104.975,233.738,1
607.909,1709.25,0.928861,43.9697,434.064,397.037,61.0769,1
116.303,145.375,0.427732,34.875,258.183,191.568,235.523,1
639.606,1211.25,0.156224,83.9129,202.239,55.8519,425.677,3
667.697,1544.56,0.25851,45.1705,407.661,93.8889,492.062,3
463.242,2050.12,0.666802,23.6364,247.395,63.963,362.831,3
221.727,1053.69,0.408286,110.295,438.541,204.988,284.215,1
307,96.75,0.290976,88.3939,253.954,2.97531,201.908,1
616.273,1256.31,0.279687,30.1174,288.991,17.6296,305.046,3
863.576,1533.94,0.213959,34.3636,345.991,359.654,480.354,3
499.303,423.125,0.288339,24.8826,487.706,129.605,204.308,1
136.212,767.438,0.120161,93.6174,233.505,308.815,149.677,2
953.879,1073.12,0.689187,74.3636,342.018,254.235,480.708,3
620.03,645.688,0.455391,72.7803,350.395,401.321,137.846,2
869.394,1994.62,0.55916,17.2614,221.89,113.148,152.492,1
659.667,554.438,0.696713,80.8106,474.541,43.5679,168.938,1
832.515,158.875,0.452095,38.4735,424.376,379.765,288.108,1
920.636,1860.56,0.971078,31.0303,339.734,286.691,435.031,3
53.9697,1309.06,0.991321,54.7879,225.927,32.321,290.4,3
808.939,1327,0.41323,27.572,435.284,193.469,54.2769,1
139.242,121.75,0.915403,109.068,429.495,230.235,40.9846,1
881.242,1492.12,0.503485,22.5833,288.046,133.259,381.246,3
219.424,403.812,0.343052,35.2348,387.661,150.185,343.446,1
975.061,444.875,0.475909,109.557,239.174,272.753,62.1077,2
229.424,1406.12,0.172485,7.56818,324.211,154.444,152.523,1
171.515,228.062,0.237745,87.4583,402.459,331.111,487.431,3
821.121,236.438,0.680947,112.621,236.211,155.407,168.015,1
235.364,397.75,0.590637,33.3258,411.881,194.654,469.446,3
812,1988.75,0.140101,60.7159,486.963,53.2099,190.123,1
772.061,1634.31,0.894116,21.553,258.899,177.605,308.415,3
515.424,1556.69,0.112992,30.0606,482.624,224.136,318.615,1
654.788,269.812,0.16202,106.902,415.725,119.753,124.723,1
930.788,426.5,0.247798,36.9508,242.229,36.6914,450.769,3
911.849,675.188,0.83303,74.8258,342.817,152.889,18.3846,1
189.121,1938.62,0.934547,66.1742,351.881,59.2469,94.2923,1
789.212,1795.44,0.504639,76.1212,491.018,304.185,39.4923,1
70,1208.56,0.239915,92.8409,303.119,272.765,7.61538,1
52.4242,1161.06,0.572866,35.9015,282.982,150.062,473.815,3
155.061,1260.5,0.786282,119.712,326.028,356.815,122.415,2
235.03,1335.19,0.866814,71.0606,491.11,138.926,426.831,1
376.758,1932.25,0.389938,105.92,403.963,26.1852,301.769,1
24.4545,684.75,0.21981,54.3788,392.22,132.556,251.862,1
450.879,1296.88,0.124995,35.3561,378.083,227.123,405.092,3
331.273,539.938,0.867061,63.0152,220.651,20.8025,260.169,3
71.0303,1215.38,0.927598,124.636,239.734,338.704,164.123,2
330.485,389.188,0.610633,97.7841,201.835,386.926,250.369,2
268.697,1470.5,0.806882,53.6705,310.165,279.309,382.185,3
21.0909,886.75,0.342805,66.1818,374.982,391.63,361.062,2
881.212,719.75,0.678118,73.5417,405.523,236.432,415.523,3
522.606,655.625,0.967589,29.1742,302.963,157.617,222.092,1
488.061,1004.5,0.28312,19.8295,392.376,42.4321,2.67692,1
773.697,519,0.211789,91.1288,473.367,372.963,437.446,1
709.485,1287.56,0.314432,79.1515,329.752,219.099,400.815,3
718.364,1143.5,0.266008,57.0492,279.761,326.926,350.062,3
375.03,1330.12,0.308142,81.7879,498.505,240.988,291.662,1
708.182,1582.25,0.745878,98.2386,399.725,41.6049,154.954,1
322.545,1381.19,0.321436,50.9962,416.092,85.5802,68.4615,1
254.879,1086.5,0.514609,68.2159,250.101,27.0741,302.369,3
363.364,558.875,0.460308,23.1439,444.183,215.975,388.723,1
756.849,1432.44,0.857338,75.2879,440.147,277.914,208.108,1
237.152,1923.38,0.873022,7.45833,277.321,400.395,33.5077,2
438.788,1892.75,0.247716,77.7235,301.927,129.346,303.385,3
987.667,498.562,0.77513,85.428,325.119,200.469,131.554,1
30.0303,483.625,0.197699,115.019,418.642,186.827,366.908,1
708.242,1153,0.921473,29.2197,276.028,319.235,128.185,2
469.727,1808.31,0.730717,58.197,230.183,260.556,188.569,2
948.151,1637.25,0.890902,52.7197,254.064,358.741,118.923,2
241.879,72.1875,0.469207,120.364,335.954,182.543,43.9231,0
848.636,2025.19,0.999451,88.6098,359.661,269.136,473.262,3
438.606,1077.81,0.577233,17.4167,476.257,269.568,475.723,1
263.848,431.188,0.207065,73.9508,398.367,230.136,261.369,1
330.333,576.625,0.548366,6.125,407.138,218.605,373.815,1
851.515,1435.38,0.734507,3.03409,398.761,178.568,28.6462,1
478.091,1215.88,0.379611,75.8788,361.872,75.5309,411.508,3
571.394,1184.94,0.854784,119.864,416.312,195.457,348.338,1
138.242,1841.88,0.722532,24.8106,497.89,40.7531,243.354,1
365.182,179.25,0.975967,9.06061,224.541,134.778,185.215,1
37.3939,439.5,0.251176,47.9129,230.945,325.346,50.9692,2
582.879,1563.31,0.880108,60.5985,396.569,111.642,111.169,1
246.515,1811.06,0.738627,99.4697,462.761,248.84,387.462,1
963.909,880.75,0.634391,95.2538,267.679,232.16,290.815,3
259.939,1643.88,0.181521,15.7159,284.743,219.16,320.508,3
604.788,887.312,0.139799,115.633,294.514,373.728,294.354,2
938.455,1557.44,0.664495,25.3902,483.321,122.444,427.446,1
799.03,32,0.833497,79.7538,393.431,15.9753,233.831,0
527.273,154.562,0.503925,34.5795,318.789,190.531,56.2,1
230,494.25,0.909552,62.5,270.468,144.926,197.969,1
295.364,332.75,0.962673,44.1705,203.917,300.938,446.385,3
296.97,769.375,0.174709,60.2159,239.835,353.321,2.09231,2
92.0909,407.25,0.675564,86.3409,361.725,136.481,99.7846,1
125.879,257.625,0.504419,59.0909,426.587,36.7654,261.308,1
359.818,1110.69,0.87684,52.4318,272.349,204.531,43.9538,1
37.4242,1329.62,0.914084,119.023,457.752,45.1728,250.015,1
828.333,115.938,0.869973,32.8371,412.229,74.9753,336.938,1
967.758,1507.31,0.212421,100.644,243.257,339.185,109.369,2
514.606,2051.5,0.530485,51.7765,273.055,309.815,415.831,3
741.758,145.562,0.851598,28.4962,343.486,124.556,345.123,3
175.636,1320.75,0.982284,65.8485,476.633,397.679,264.431,1
510.333,2013.25,0.839979,97.2992,420.376,59.7284,128.231,1
915.606,509.375,0.438389,102.216,267.835,379.926,383.815,3
